[15:14:34] src/nnvm/legacy_json_util.cc:190: Loading symbol saved by previous version v0.8.0. Attempting to upgrade...
[15:14:34] src/nnvm/legacy_json_util.cc:198: Symbol successfully upgraded!
note: caffe model don't have 'flatten0', but 'flatten_0'
2017-07-21 15:23:34,685 Epoch[69] Batch [20]	Speed: 356.28 samples/sec	Train-accuracy=0.993750
2017-07-21 15:23:36,030 Epoch[69] Batch [30]	Speed: 356.97 samples/sec	Train-accuracy=0.991667
2017-07-21 15:23:37,373 Epoch[69] Batch [40]	Speed: 357.29 samples/sec	Train-accuracy=0.995833
2017-07-21 15:23:38,049 Epoch[69] Train-accuracy=1.000000
2017-07-21 15:23:38,049 Epoch[69] Time cost=6.151
2017-07-21 15:23:38,167 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0070.params"
2017-07-21 15:23:38,382 Epoch[69] Validation-accuracy=0.944444
2017-07-21 15:23:39,817 Epoch[70] Batch [10]	Speed: 356.52 samples/sec	Train-accuracy=0.994318
2017-07-21 15:23:41,162 Epoch[70] Batch [20]	Speed: 356.78 samples/sec	Train-accuracy=0.995833
2017-07-21 15:23:42,505 Epoch[70] Batch [30]	Speed: 357.61 samples/sec	Train-accuracy=0.997917
2017-07-21 15:23:43,849 Epoch[70] Batch [40]	Speed: 357.27 samples/sec	Train-accuracy=0.991667
2017-07-21 15:23:44,386 Epoch[70] Train-accuracy=0.989583
2017-07-21 15:23:44,386 Epoch[70] Time cost=6.004
2017-07-21 15:23:44,498 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0071.params"
2017-07-21 15:23:44,688 Epoch[70] Validation-accuracy=0.958333
2017-07-21 15:23:46,116 Epoch[71] Batch [10]	Speed: 356.13 samples/sec	Train-accuracy=0.994318
2017-07-21 15:23:47,459 Epoch[71] Batch [20]	Speed: 357.42 samples/sec	Train-accuracy=0.997917
2017-07-21 15:23:48,804 Epoch[71] Batch [30]	Speed: 357.11 samples/sec	Train-accuracy=0.995833
2017-07-21 15:23:50,146 Epoch[71] Batch [40]	Speed: 357.69 samples/sec	Train-accuracy=0.991667
2017-07-21 15:23:50,683 Epoch[71] Train-accuracy=0.994792
2017-07-21 15:23:50,683 Epoch[71] Time cost=5.995
2017-07-21 15:23:50,807 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0072.params"
2017-07-21 15:23:50,980 Epoch[71] Validation-accuracy=0.947917
2017-07-21 15:23:52,571 Epoch[72] Batch [10]	Speed: 355.31 samples/sec	Train-accuracy=0.992424
2017-07-21 15:23:53,922 Epoch[72] Batch [20]	Speed: 355.40 samples/sec	Train-accuracy=0.987500
2017-07-21 15:23:55,273 Epoch[72] Batch [30]	Speed: 355.22 samples/sec	Train-accuracy=0.993750
2017-07-21 15:23:56,624 Epoch[72] Batch [40]	Speed: 355.33 samples/sec	Train-accuracy=0.995833
2017-07-21 15:23:57,299 Epoch[72] Train-accuracy=0.995833
2017-07-21 15:23:57,299 Epoch[72] Time cost=6.319
2017-07-21 15:23:57,424 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0073.params"
2017-07-21 15:23:57,642 Epoch[72] Validation-accuracy=0.951389
2017-07-21 15:23:59,077 Epoch[73] Batch [10]	Speed: 354.78 samples/sec	Train-accuracy=0.990530
2017-07-21 15:24:00,430 Epoch[73] Batch [20]	Speed: 354.79 samples/sec	Train-accuracy=0.991667
2017-07-21 15:24:01,781 Epoch[73] Batch [30]	Speed: 355.54 samples/sec	Train-accuracy=0.993750
2017-07-21 15:24:03,143 Epoch[73] Batch [40]	Speed: 352.34 samples/sec	Train-accuracy=0.995833
2017-07-21 15:24:03,680 Epoch[73] Train-accuracy=1.000000
2017-07-21 15:24:03,680 Epoch[73] Time cost=6.038
2017-07-21 15:24:03,818 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0074.params"
2017-07-21 15:24:03,990 Epoch[73] Validation-accuracy=0.958333
2017-07-21 15:24:05,416 Epoch[74] Batch [10]	Speed: 356.81 samples/sec	Train-accuracy=0.994318
2017-07-21 15:24:06,758 Epoch[74] Batch [20]	Speed: 357.95 samples/sec	Train-accuracy=0.997917
2017-07-21 15:24:08,100 Epoch[74] Batch [30]	Speed: 357.58 samples/sec	Train-accuracy=0.995833
2017-07-21 15:24:09,442 Epoch[74] Batch [40]	Speed: 357.78 samples/sec	Train-accuracy=0.995833
2017-07-21 15:24:10,114 Epoch[74] Train-accuracy=1.000000
2017-07-21 15:24:10,114 Epoch[74] Time cost=6.124
2017-07-21 15:24:10,238 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0075.params"
2017-07-21 15:24:10,439 Epoch[74] Validation-accuracy=0.944444
2017-07-21 15:24:11,867 Epoch[75] Batch [10]	Speed: 356.32 samples/sec	Train-accuracy=0.990530
2017-07-21 15:24:13,213 Epoch[75] Batch [20]	Speed: 356.80 samples/sec	Train-accuracy=0.975000
2017-07-21 15:24:14,558 Epoch[75] Batch [30]	Speed: 356.78 samples/sec	Train-accuracy=0.987500
2017-07-21 15:24:15,902 Epoch[75] Batch [40]	Speed: 357.46 samples/sec	Train-accuracy=0.987500
2017-07-21 15:24:16,439 Epoch[75] Train-accuracy=1.000000
2017-07-21 15:24:16,439 Epoch[75] Time cost=6.000
2017-07-21 15:24:16,572 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0076.params"
2017-07-21 15:24:16,749 Epoch[75] Validation-accuracy=0.947917
2017-07-21 15:24:18,175 Epoch[76] Batch [10]	Speed: 356.69 samples/sec	Train-accuracy=0.992424
2017-07-21 15:24:19,517 Epoch[76] Batch [20]	Speed: 357.61 samples/sec	Train-accuracy=0.983333
2017-07-21 15:24:20,861 Epoch[76] Batch [30]	Speed: 357.41 samples/sec	Train-accuracy=0.993750
2017-07-21 15:24:22,202 Epoch[76] Batch [40]	Speed: 358.05 samples/sec	Train-accuracy=0.997917
2017-07-21 15:24:22,873 Epoch[76] Train-accuracy=0.983333
2017-07-21 15:24:22,873 Epoch[76] Time cost=6.124
2017-07-21 15:24:22,991 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0077.params"
2017-07-21 15:24:23,166 Epoch[76] Validation-accuracy=0.958333
2017-07-21 15:24:24,592 Epoch[77] Batch [10]	Speed: 357.25 samples/sec	Train-accuracy=0.998106
2017-07-21 15:24:25,934 Epoch[77] Batch [20]	Speed: 357.62 samples/sec	Train-accuracy=0.989583
2017-07-21 15:24:27,278 Epoch[77] Batch [30]	Speed: 357.35 samples/sec	Train-accuracy=0.983333
2017-07-21 15:24:28,618 Epoch[77] Batch [40]	Speed: 358.28 samples/sec	Train-accuracy=0.993750
2017-07-21 15:24:29,154 Epoch[77] Train-accuracy=0.984375
2017-07-21 15:24:29,155 Epoch[77] Time cost=5.989
2017-07-21 15:24:29,280 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0078.params"
2017-07-21 15:24:29,477 Epoch[77] Validation-accuracy=0.937500
2017-07-21 15:24:30,909 Epoch[78] Batch [10]	Speed: 355.69 samples/sec	Train-accuracy=1.000000
2017-07-21 15:24:32,258 Epoch[78] Batch [20]	Speed: 356.04 samples/sec	Train-accuracy=0.993750
2017-07-21 15:24:33,604 Epoch[78] Batch [30]	Speed: 356.67 samples/sec	Train-accuracy=0.993750
2017-07-21 15:24:34,949 Epoch[78] Batch [40]	Speed: 356.74 samples/sec	Train-accuracy=0.995833
2017-07-21 15:24:35,488 Epoch[78] Train-accuracy=0.994792
2017-07-21 15:24:35,489 Epoch[78] Time cost=6.011
2017-07-21 15:24:35,605 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0079.params"
2017-07-21 15:24:35,778 Epoch[78] Validation-accuracy=0.958333
2017-07-21 15:24:37,217 Epoch[79] Batch [10]	Speed: 355.84 samples/sec	Train-accuracy=0.990530
2017-07-21 15:24:38,562 Epoch[79] Batch [20]	Speed: 356.97 samples/sec	Train-accuracy=0.993750
2017-07-21 15:24:39,909 Epoch[79] Batch [30]	Speed: 356.35 samples/sec	Train-accuracy=0.993750
2017-07-21 15:24:41,254 Epoch[79] Batch [40]	Speed: 356.92 samples/sec	Train-accuracy=0.995833
2017-07-21 15:24:41,928 Epoch[79] Train-accuracy=1.000000
2017-07-21 15:24:41,928 Epoch[79] Time cost=6.150
2017-07-21 15:24:42,052 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0080.params"
2017-07-21 15:24:42,254 Epoch[79] Validation-accuracy=0.944444
2017-07-21 15:24:43,680 Epoch[80] Batch [10]	Speed: 356.96 samples/sec	Train-accuracy=0.988636
2017-07-21 15:24:45,025 Epoch[80] Batch [20]	Speed: 356.91 samples/sec	Train-accuracy=1.000000
2017-07-21 15:24:46,368 Epoch[80] Batch [30]	Speed: 357.59 samples/sec	Train-accuracy=0.997917
2017-07-21 15:24:47,712 Epoch[80] Batch [40]	Speed: 357.19 samples/sec	Train-accuracy=1.000000
2017-07-21 15:24:48,250 Epoch[80] Train-accuracy=0.994792
2017-07-21 15:24:48,250 Epoch[80] Time cost=5.996
2017-07-21 15:24:48,380 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0081.params"
2017-07-21 15:24:48,571 Epoch[80] Validation-accuracy=0.968750
2017-07-21 15:24:50,008 Epoch[81] Batch [10]	Speed: 354.92 samples/sec	Train-accuracy=0.998106
2017-07-21 15:24:51,360 Epoch[81] Batch [20]	Speed: 355.11 samples/sec	Train-accuracy=0.997917
2017-07-21 15:24:52,709 Epoch[81] Batch [30]	Speed: 355.74 samples/sec	Train-accuracy=0.995833
2017-07-21 15:24:54,057 Epoch[81] Batch [40]	Speed: 356.13 samples/sec	Train-accuracy=0.995833
2017-07-21 15:24:54,734 Epoch[81] Train-accuracy=0.995833
2017-07-21 15:24:54,735 Epoch[81] Time cost=6.163
2017-07-21 15:24:54,860 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0082.params"
2017-07-21 15:24:55,055 Epoch[81] Validation-accuracy=0.947917
2017-07-21 15:24:56,500 Epoch[82] Batch [10]	Speed: 355.85 samples/sec	Train-accuracy=0.998106
2017-07-21 15:24:57,848 Epoch[82] Batch [20]	Speed: 356.07 samples/sec	Train-accuracy=0.997917
2017-07-21 15:24:59,196 Epoch[82] Batch [30]	Speed: 356.22 samples/sec	Train-accuracy=0.991667
2017-07-21 15:25:00,540 Epoch[82] Batch [40]	Speed: 357.22 samples/sec	Train-accuracy=0.995833
2017-07-21 15:25:01,079 Epoch[82] Train-accuracy=0.994792
2017-07-21 15:25:01,079 Epoch[82] Time cost=6.023
2017-07-21 15:25:01,212 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0083.params"
2017-07-21 15:25:01,417 Epoch[82] Validation-accuracy=0.944444
2017-07-21 15:25:02,846 Epoch[83] Batch [10]	Speed: 356.46 samples/sec	Train-accuracy=1.000000
2017-07-21 15:25:04,188 Epoch[83] Batch [20]	Speed: 357.82 samples/sec	Train-accuracy=0.991667
2017-07-21 15:25:05,530 Epoch[83] Batch [30]	Speed: 357.69 samples/sec	Train-accuracy=0.995833
2017-07-21 15:25:06,874 Epoch[83] Batch [40]	Speed: 357.22 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:07,411 Epoch[83] Train-accuracy=1.000000
2017-07-21 15:25:07,411 Epoch[83] Time cost=5.994
2017-07-21 15:25:07,561 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0084.params"
2017-07-21 15:25:07,733 Epoch[83] Validation-accuracy=0.979167
2017-07-21 15:25:09,317 Epoch[84] Batch [10]	Speed: 355.89 samples/sec	Train-accuracy=0.998106
2017-07-21 15:25:10,667 Epoch[84] Batch [20]	Speed: 355.66 samples/sec	Train-accuracy=1.000000
2017-07-21 15:25:12,016 Epoch[84] Batch [30]	Speed: 356.02 samples/sec	Train-accuracy=0.991667
2017-07-21 15:25:13,361 Epoch[84] Batch [40]	Speed: 356.74 samples/sec	Train-accuracy=0.995833
2017-07-21 15:25:14,037 Epoch[84] Train-accuracy=0.991667
2017-07-21 15:25:14,037 Epoch[84] Time cost=6.303
2017-07-21 15:25:14,169 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0085.params"
2017-07-21 15:25:14,360 Epoch[84] Validation-accuracy=0.951389
2017-07-21 15:25:15,794 Epoch[85] Batch [10]	Speed: 354.98 samples/sec	Train-accuracy=0.998106
2017-07-21 15:25:17,144 Epoch[85] Batch [20]	Speed: 355.77 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:18,491 Epoch[85] Batch [30]	Speed: 356.24 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:19,837 Epoch[85] Batch [40]	Speed: 356.90 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:20,375 Epoch[85] Train-accuracy=0.994792
2017-07-21 15:25:20,375 Epoch[85] Time cost=6.015
2017-07-21 15:25:20,500 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0086.params"
2017-07-21 15:25:20,677 Epoch[85] Validation-accuracy=0.958333
2017-07-21 15:25:22,113 Epoch[86] Batch [10]	Speed: 354.67 samples/sec	Train-accuracy=0.992424
2017-07-21 15:25:23,467 Epoch[86] Batch [20]	Speed: 354.60 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:24,819 Epoch[86] Batch [30]	Speed: 355.09 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:26,175 Epoch[86] Batch [40]	Speed: 354.06 samples/sec	Train-accuracy=0.989583
2017-07-21 15:25:26,850 Epoch[86] Train-accuracy=0.991667
2017-07-21 15:25:26,850 Epoch[86] Time cost=6.173
2017-07-21 15:25:26,968 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0087.params"
2017-07-21 15:25:27,146 Epoch[86] Validation-accuracy=0.958333
2017-07-21 15:25:28,592 Epoch[87] Batch [10]	Speed: 354.35 samples/sec	Train-accuracy=0.996212
2017-07-21 15:25:29,947 Epoch[87] Batch [20]	Speed: 354.29 samples/sec	Train-accuracy=0.977083
2017-07-21 15:25:31,301 Epoch[87] Batch [30]	Speed: 354.71 samples/sec	Train-accuracy=0.987500
2017-07-21 15:25:32,654 Epoch[87] Batch [40]	Speed: 354.78 samples/sec	Train-accuracy=0.972917
2017-07-21 15:25:33,195 Epoch[87] Train-accuracy=0.979167
2017-07-21 15:25:33,195 Epoch[87] Time cost=6.049
2017-07-21 15:25:33,313 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0088.params"
2017-07-21 15:25:33,507 Epoch[87] Validation-accuracy=0.944444
2017-07-21 15:25:34,942 Epoch[88] Batch [10]	Speed: 354.52 samples/sec	Train-accuracy=0.986742
2017-07-21 15:25:36,293 Epoch[88] Batch [20]	Speed: 355.48 samples/sec	Train-accuracy=1.000000
2017-07-21 15:25:37,644 Epoch[88] Batch [30]	Speed: 355.40 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:38,993 Epoch[88] Batch [40]	Speed: 355.96 samples/sec	Train-accuracy=0.995833
2017-07-21 15:25:39,667 Epoch[88] Train-accuracy=1.000000
2017-07-21 15:25:39,667 Epoch[88] Time cost=6.160
2017-07-21 15:25:39,785 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0089.params"
2017-07-21 15:25:39,963 Epoch[88] Validation-accuracy=0.979167
2017-07-21 15:25:41,400 Epoch[89] Batch [10]	Speed: 354.44 samples/sec	Train-accuracy=0.994318
2017-07-21 15:25:42,753 Epoch[89] Batch [20]	Speed: 354.63 samples/sec	Train-accuracy=0.995833
2017-07-21 15:25:44,104 Epoch[89] Batch [30]	Speed: 355.35 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:45,457 Epoch[89] Batch [40]	Speed: 354.93 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:45,999 Epoch[89] Train-accuracy=1.000000
2017-07-21 15:25:45,999 Epoch[89] Time cost=6.036
2017-07-21 15:25:46,122 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0090.params"
2017-07-21 15:25:46,337 Epoch[89] Validation-accuracy=0.958333
2017-07-21 15:25:47,764 Epoch[90] Batch [10]	Speed: 356.90 samples/sec	Train-accuracy=0.996212
2017-07-21 15:25:49,110 Epoch[90] Batch [20]	Speed: 356.79 samples/sec	Train-accuracy=0.995833
2017-07-21 15:25:50,454 Epoch[90] Batch [30]	Speed: 357.12 samples/sec	Train-accuracy=1.000000
2017-07-21 15:25:51,797 Epoch[90] Batch [40]	Speed: 357.62 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:52,334 Epoch[90] Train-accuracy=0.989583
2017-07-21 15:25:52,334 Epoch[90] Time cost=5.997
2017-07-21 15:25:52,452 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0091.params"
2017-07-21 15:25:52,625 Epoch[90] Validation-accuracy=0.947917
2017-07-21 15:25:54,055 Epoch[91] Batch [10]	Speed: 356.22 samples/sec	Train-accuracy=0.998106
2017-07-21 15:25:55,400 Epoch[91] Batch [20]	Speed: 356.84 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:56,747 Epoch[91] Batch [30]	Speed: 356.57 samples/sec	Train-accuracy=0.997917
2017-07-21 15:25:58,090 Epoch[91] Batch [40]	Speed: 357.33 samples/sec	Train-accuracy=0.987500
2017-07-21 15:25:58,759 Epoch[91] Train-accuracy=0.991667
2017-07-21 15:25:58,759 Epoch[91] Time cost=6.135
2017-07-21 15:25:58,877 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0092.params"
2017-07-21 15:25:59,065 Epoch[91] Validation-accuracy=0.968750
2017-07-21 15:26:00,495 Epoch[92] Batch [10]	Speed: 355.65 samples/sec	Train-accuracy=0.990530
2017-07-21 15:26:01,838 Epoch[92] Batch [20]	Speed: 357.32 samples/sec	Train-accuracy=0.991667
2017-07-21 15:26:03,183 Epoch[92] Batch [30]	Speed: 357.21 samples/sec	Train-accuracy=0.997917
2017-07-21 15:26:04,525 Epoch[92] Batch [40]	Speed: 357.55 samples/sec	Train-accuracy=0.991667
2017-07-21 15:26:05,063 Epoch[92] Train-accuracy=1.000000
2017-07-21 15:26:05,063 Epoch[92] Time cost=5.997
2017-07-21 15:26:05,180 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0093.params"
2017-07-21 15:26:05,376 Epoch[92] Validation-accuracy=0.972222
2017-07-21 15:26:06,802 Epoch[93] Batch [10]	Speed: 356.73 samples/sec	Train-accuracy=0.992424
2017-07-21 15:26:08,148 Epoch[93] Batch [20]	Speed: 356.81 samples/sec	Train-accuracy=0.991667
2017-07-21 15:26:09,492 Epoch[93] Batch [30]	Speed: 357.10 samples/sec	Train-accuracy=0.995833
2017-07-21 15:26:10,835 Epoch[93] Batch [40]	Speed: 357.53 samples/sec	Train-accuracy=1.000000
2017-07-21 15:26:11,506 Epoch[93] Train-accuracy=1.000000
2017-07-21 15:26:11,506 Epoch[93] Time cost=6.130
2017-07-21 15:26:11,654 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0094.params"
2017-07-21 15:26:11,825 Epoch[93] Validation-accuracy=0.968750
2017-07-21 15:26:13,251 Epoch[94] Batch [10]	Speed: 356.95 samples/sec	Train-accuracy=0.998106
2017-07-21 15:26:14,595 Epoch[94] Batch [20]	Speed: 357.25 samples/sec	Train-accuracy=0.991667
2017-07-21 15:26:15,938 Epoch[94] Batch [30]	Speed: 357.40 samples/sec	Train-accuracy=1.000000
2017-07-21 15:26:17,280 Epoch[94] Batch [40]	Speed: 357.70 samples/sec	Train-accuracy=1.000000
2017-07-21 15:26:17,818 Epoch[94] Train-accuracy=0.994792
2017-07-21 15:26:17,818 Epoch[94] Time cost=5.993
2017-07-21 15:26:17,938 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0095.params"
2017-07-21 15:26:18,066 Epoch[94] Validation-accuracy=0.947917
2017-07-21 15:26:19,497 Epoch[95] Batch [10]	Speed: 355.52 samples/sec	Train-accuracy=0.986742
2017-07-21 15:26:20,841 Epoch[95] Batch [20]	Speed: 357.20 samples/sec	Train-accuracy=0.989583
2017-07-21 15:26:22,184 Epoch[95] Batch [30]	Speed: 357.26 samples/sec	Train-accuracy=0.997917
2017-07-21 15:26:23,524 Epoch[95] Batch [40]	Speed: 358.40 samples/sec	Train-accuracy=0.995833
2017-07-21 15:26:24,061 Epoch[95] Train-accuracy=1.000000
2017-07-21 15:26:24,062 Epoch[95] Time cost=5.995
2017-07-21 15:26:24,193 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0096.params"
2017-07-21 15:26:24,463 Epoch[95] Validation-accuracy=0.944444
2017-07-21 15:26:26,042 Epoch[96] Batch [10]	Speed: 357.30 samples/sec	Train-accuracy=0.996212
2017-07-21 15:26:27,388 Epoch[96] Batch [20]	Speed: 356.94 samples/sec	Train-accuracy=0.997917
2017-07-21 15:26:28,728 Epoch[96] Batch [30]	Speed: 358.16 samples/sec	Train-accuracy=1.000000
2017-07-21 15:26:30,068 Epoch[96] Batch [40]	Speed: 358.24 samples/sec	Train-accuracy=1.000000
2017-07-21 15:26:30,740 Epoch[96] Train-accuracy=0.991667
2017-07-21 15:26:30,741 Epoch[96] Time cost=6.277
2017-07-21 15:26:30,864 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0097.params"
2017-07-21 15:26:31,043 Epoch[96] Validation-accuracy=0.968750
2017-07-21 15:26:32,467 Epoch[97] Batch [10]	Speed: 357.15 samples/sec	Train-accuracy=0.992424
2017-07-21 15:26:33,807 Epoch[97] Batch [20]	Speed: 358.19 samples/sec	Train-accuracy=0.997917
2017-07-21 15:26:35,149 Epoch[97] Batch [30]	Speed: 357.88 samples/sec	Train-accuracy=0.995833
2017-07-21 15:26:36,489 Epoch[97] Batch [40]	Speed: 358.28 samples/sec	Train-accuracy=0.989583
2017-07-21 15:26:37,025 Epoch[97] Train-accuracy=0.994792
2017-07-21 15:26:37,025 Epoch[97] Time cost=5.982
2017-07-21 15:26:37,152 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0098.params"
2017-07-21 15:26:37,349 Epoch[97] Validation-accuracy=0.951389
2017-07-21 15:26:38,785 Epoch[98] Batch [10]	Speed: 357.23 samples/sec	Train-accuracy=0.994318
2017-07-21 15:26:40,129 Epoch[98] Batch [20]	Speed: 357.11 samples/sec	Train-accuracy=0.995833
2017-07-21 15:26:41,471 Epoch[98] Batch [30]	Speed: 357.64 samples/sec	Train-accuracy=0.997917
2017-07-21 15:26:42,812 Epoch[98] Batch [40]	Speed: 358.09 samples/sec	Train-accuracy=0.997917
2017-07-21 15:26:43,484 Epoch[98] Train-accuracy=0.995833
2017-07-21 15:26:43,485 Epoch[98] Time cost=6.135
2017-07-21 15:26:43,598 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0099.params"
2017-07-21 15:26:43,770 Epoch[98] Validation-accuracy=0.979167
2017-07-21 15:26:45,192 Epoch[99] Batch [10]	Speed: 357.22 samples/sec	Train-accuracy=0.992424
2017-07-21 15:26:46,536 Epoch[99] Batch [20]	Speed: 357.25 samples/sec	Train-accuracy=0.995833
2017-07-21 15:26:47,878 Epoch[99] Batch [30]	Speed: 357.71 samples/sec	Train-accuracy=0.997917
2017-07-21 15:26:49,220 Epoch[99] Batch [40]	Speed: 357.81 samples/sec	Train-accuracy=0.995833
2017-07-21 15:26:49,758 Epoch[99] Train-accuracy=0.994792
2017-07-21 15:26:49,758 Epoch[99] Time cost=5.987
2017-07-21 15:26:49,884 Saved checkpoint to "../../models/pretrained-models/nin/nin-train-224-lr-0.001-momentum-0.9-0100.params"
2017-07-21 15:26:50,072 Epoch[99] Validation-accuracy=0.958333
